"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"7720",1260,-0.14,0.29,-0.72,-0.14,0.43,-0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7721",1261,0.01,0.34,-0.66,0.01,0.68,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7722",1262,0.01,0.29,-0.56,0.01,0.57,0.01,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7723",1263,-0.03,0.28,-0.58,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7724",1264,-0.02,0.27,-0.54,-0.02,0.5,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7725",1265,0.39,0.26,-0.11,0.39,0.91,0.38,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7726",1266,0.04,0.27,-0.49,0.04,0.57,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7727",1267,0.24,0.26,-0.27,0.24,0.75,0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7728",1268,0.08,0.23,-0.39,0.08,0.53,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7729",1269,-0.44,0.29,-1.02,-0.43,0.12,-0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7730",1270,-0.4,0.25,-0.9,-0.39,0.09,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7731",1271,-0.47,0.28,-1.02,-0.46,0.07,-0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7732",1272,-0.32,0.25,-0.81,-0.32,0.16,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7733",1273,0.09,0.28,-0.47,0.09,0.64,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7734",1274,0.06,0.28,-0.49,0.06,0.62,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7735",1275,-0.33,0.29,-0.9,-0.32,0.24,-0.32,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7736",1276,0.38,0.28,-0.16,0.38,0.93,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7737",1277,0.32,0.3,-0.26,0.32,0.91,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7738",1278,-0.28,0.28,-0.83,-0.28,0.26,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7739",1279,-0.23,0.28,-0.78,-0.23,0.31,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7740",1280,0.06,0.27,-0.48,0.06,0.6,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7741",1281,-0.2,0.26,-0.71,-0.2,0.31,-0.2,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7742",1282,-0.35,0.27,-0.88,-0.34,0.18,-0.34,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7743",1283,0.1,0.27,-0.43,0.1,0.64,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7744",1284,0.1,0.27,-0.43,0.1,0.64,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7745",1285,-0.07,0.26,-0.59,-0.07,0.45,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7746",1286,0.06,0.26,-0.45,0.06,0.58,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7747",1287,0.06,0.33,-0.58,0.06,0.71,0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7748",1288,-0.11,0.27,-0.64,-0.11,0.41,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7749",1289,0.07,0.3,-0.52,0.07,0.67,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7750",1290,0.11,0.3,-0.49,0.11,0.71,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7751",1291,0.11,0.31,-0.49,0.11,0.72,0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7752",1292,0.21,0.29,-0.35,0.21,0.79,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"7753",1,-0.28,0.24,-0.76,-0.28,0.2,-0.28,0,"Phylogenetic+Spatial: local+Neighbours"
"7754",2,0.05,0.32,-0.58,0.05,0.68,0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7755",3,0.09,0.29,-0.48,0.09,0.67,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7756",4,-0.06,0.34,-0.73,-0.06,0.6,-0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7757",5,0.13,0.23,-0.31,0.13,0.58,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7758",6,0.04,0.23,-0.41,0.04,0.5,0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7759",7,-0.01,0.22,-0.44,-0.01,0.43,-0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7760",8,0.05,0.23,-0.39,0.05,0.51,0.05,0,"Phylogenetic+Spatial: local+Neighbours"
"7761",9,0.22,0.23,-0.23,0.21,0.67,0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7762",10,0.23,0.23,-0.23,0.23,0.7,0.23,0,"Phylogenetic+Spatial: local+Neighbours"
"7763",11,0.18,0.22,-0.25,0.18,0.61,0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7764",12,0.19,0.25,-0.3,0.19,0.68,0.19,0,"Phylogenetic+Spatial: local+Neighbours"
"7765",13,0.2,0.28,-0.34,0.2,0.76,0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7766",14,0.2,0.22,-0.23,0.2,0.63,0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7767",15,0.19,0.22,-0.24,0.19,0.63,0.19,0,"Phylogenetic+Spatial: local+Neighbours"
"7768",16,0.21,0.22,-0.22,0.21,0.64,0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7769",17,0.26,0.24,-0.2,0.26,0.72,0.25,0,"Phylogenetic+Spatial: local+Neighbours"
"7770",18,0.23,0.23,-0.21,0.23,0.68,0.23,0,"Phylogenetic+Spatial: local+Neighbours"
"7771",19,0.18,0.22,-0.26,0.18,0.61,0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7772",20,0.12,0.23,-0.33,0.12,0.57,0.12,0,"Phylogenetic+Spatial: local+Neighbours"
"7773",21,0.17,0.22,-0.27,0.17,0.61,0.17,0,"Phylogenetic+Spatial: local+Neighbours"
"7774",22,0.13,0.23,-0.32,0.13,0.58,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7775",23,0.21,0.27,-0.3,0.21,0.74,0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7776",24,0.22,0.24,-0.25,0.22,0.7,0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7777",25,0.24,0.24,-0.23,0.24,0.72,0.24,0,"Phylogenetic+Spatial: local+Neighbours"
"7778",26,0.21,0.24,-0.26,0.21,0.68,0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7779",27,0.15,0.25,-0.33,0.15,0.63,0.15,0,"Phylogenetic+Spatial: local+Neighbours"
"7780",28,0.01,0.23,-0.44,0.01,0.46,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7781",29,0.06,0.23,-0.4,0.05,0.52,0.05,0,"Phylogenetic+Spatial: local+Neighbours"
"7782",30,-0.04,0.23,-0.49,-0.04,0.41,-0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7783",31,0.21,0.25,-0.29,0.21,0.71,0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7784",32,0.31,0.24,-0.17,0.31,0.79,0.3,0,"Phylogenetic+Spatial: local+Neighbours"
"7785",33,0.36,0.26,-0.14,0.36,0.87,0.35,0,"Phylogenetic+Spatial: local+Neighbours"
"7786",34,0.28,0.25,-0.2,0.28,0.77,0.28,0,"Phylogenetic+Spatial: local+Neighbours"
"7787",35,0.07,0.23,-0.39,0.07,0.53,0.07,0,"Phylogenetic+Spatial: local+Neighbours"
"7788",36,0.01,0.22,-0.42,0.01,0.45,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7789",37,0.01,0.22,-0.43,0.01,0.45,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7790",38,0.1,0.22,-0.33,0.1,0.53,0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7791",39,0.14,0.21,-0.28,0.14,0.56,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7792",40,0.13,0.21,-0.28,0.13,0.55,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7793",41,-0.1,0.22,-0.53,-0.1,0.34,-0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7794",42,-0.04,0.21,-0.46,-0.04,0.38,-0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7795",43,-0.13,0.23,-0.58,-0.13,0.33,-0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7796",44,-0.12,0.26,-0.63,-0.12,0.39,-0.12,0,"Phylogenetic+Spatial: local+Neighbours"
"7797",45,0.06,0.21,-0.35,0.06,0.48,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7798",46,0.03,0.23,-0.42,0.03,0.48,0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7799",47,0.02,0.23,-0.42,0.02,0.47,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7800",48,-0.09,0.22,-0.53,-0.09,0.35,-0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7801",49,0.13,0.25,-0.35,0.13,0.63,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7802",50,-0.17,0.21,-0.58,-0.17,0.24,-0.17,0,"Phylogenetic+Spatial: local+Neighbours"
"7803",51,-0.22,0.2,-0.61,-0.22,0.16,-0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7804",52,-0.28,0.2,-0.67,-0.28,0.11,-0.28,0,"Phylogenetic+Spatial: local+Neighbours"
"7805",53,-0.24,0.21,-0.66,-0.23,0.18,-0.23,0,"Phylogenetic+Spatial: local+Neighbours"
"7806",54,-0.3,0.2,-0.7,-0.3,0.09,-0.3,0,"Phylogenetic+Spatial: local+Neighbours"
"7807",55,-0.3,0.21,-0.71,-0.3,0.1,-0.3,0,"Phylogenetic+Spatial: local+Neighbours"
"7808",56,-0.08,0.22,-0.52,-0.08,0.35,-0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7809",57,0.06,0.22,-0.37,0.06,0.48,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7810",58,0.16,0.23,-0.29,0.16,0.63,0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7811",59,-0.1,0.23,-0.55,-0.1,0.34,-0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7812",60,0.06,0.22,-0.36,0.06,0.49,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7813",61,0.08,0.23,-0.36,0.08,0.53,0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7814",62,-0.02,0.21,-0.44,-0.02,0.4,-0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7815",63,0.07,0.21,-0.35,0.06,0.48,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7816",64,0.02,0.21,-0.38,0.02,0.43,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7817",65,0.11,0.21,-0.31,0.11,0.54,0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7818",66,0.07,0.21,-0.33,0.07,0.48,0.07,0,"Phylogenetic+Spatial: local+Neighbours"
"7819",67,0.01,0.2,-0.39,0.01,0.4,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7820",68,0.06,0.22,-0.36,0.06,0.49,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7821",69,0.07,0.23,-0.38,0.07,0.52,0.07,0,"Phylogenetic+Spatial: local+Neighbours"
"7822",70,0.14,0.25,-0.35,0.14,0.64,0.14,0,"Phylogenetic+Spatial: local+Neighbours"
"7823",71,0.18,0.24,-0.28,0.18,0.64,0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7824",72,-0.18,0.25,-0.68,-0.18,0.31,-0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7825",73,-0.16,0.25,-0.64,-0.16,0.32,-0.15,0,"Phylogenetic+Spatial: local+Neighbours"
"7826",74,-0.14,0.25,-0.62,-0.14,0.34,-0.14,0,"Phylogenetic+Spatial: local+Neighbours"
"7827",75,-0.08,0.25,-0.56,-0.08,0.4,-0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7828",76,-0.11,0.24,-0.59,-0.11,0.36,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7829",77,-0.03,0.28,-0.58,-0.03,0.53,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7830",78,-0.1,0.28,-0.65,-0.1,0.44,-0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7831",79,-0.04,0.23,-0.48,-0.04,0.41,-0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7832",80,-0.22,0.23,-0.68,-0.22,0.23,-0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7833",81,-0.07,0.23,-0.53,-0.07,0.38,-0.07,0,"Phylogenetic+Spatial: local+Neighbours"
"7834",82,-0.19,0.23,-0.65,-0.19,0.27,-0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7835",83,-0.32,0.26,-0.82,-0.32,0.18,-0.31,0,"Phylogenetic+Spatial: local+Neighbours"
"7836",84,0.17,0.28,-0.37,0.17,0.72,0.17,0,"Phylogenetic+Spatial: local+Neighbours"
"7837",85,0.2,0.27,-0.32,0.2,0.73,0.19,0,"Phylogenetic+Spatial: local+Neighbours"
"7838",86,0.02,0.24,-0.44,0.02,0.49,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7839",87,0.08,0.24,-0.39,0.08,0.56,0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7840",88,-0.2,0.24,-0.68,-0.2,0.27,-0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7841",89,-0.21,0.27,-0.74,-0.21,0.31,-0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7842",90,-0.05,0.22,-0.49,-0.05,0.39,-0.05,0,"Phylogenetic+Spatial: local+Neighbours"
"7843",91,0.21,0.25,-0.27,0.21,0.7,0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7844",92,0.38,0.23,-0.06,0.38,0.83,0.38,0,"Phylogenetic+Spatial: local+Neighbours"
"7845",93,0.39,0.23,-0.05,0.39,0.84,0.39,0,"Phylogenetic+Spatial: local+Neighbours"
"7846",94,0.41,0.23,-0.03,0.41,0.87,0.41,0,"Phylogenetic+Spatial: local+Neighbours"
"7847",95,0.41,0.23,-0.03,0.41,0.85,0.4,0,"Phylogenetic+Spatial: local+Neighbours"
"7848",96,0.55,0.24,0.09,0.55,1.03,0.55,0,"Phylogenetic+Spatial: local+Neighbours"
"7849",97,0.55,0.24,0.08,0.55,1.04,0.55,0,"Phylogenetic+Spatial: local+Neighbours"
"7850",98,-0.16,0.21,-0.57,-0.16,0.25,-0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7851",99,-0.16,0.21,-0.57,-0.16,0.24,-0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7852",100,-0.2,0.24,-0.67,-0.19,0.28,-0.19,0,"Phylogenetic+Spatial: local+Neighbours"
"7853",101,-0.12,0.2,-0.51,-0.12,0.26,-0.12,0,"Phylogenetic+Spatial: local+Neighbours"
"7854",102,-0.09,0.22,-0.53,-0.09,0.35,-0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7855",103,-0.09,0.2,-0.49,-0.09,0.3,-0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7856",104,-0.14,0.22,-0.57,-0.14,0.28,-0.14,0,"Phylogenetic+Spatial: local+Neighbours"
"7857",105,0.13,0.24,-0.33,0.13,0.6,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7858",106,-0.26,0.25,-0.76,-0.26,0.23,-0.26,0,"Phylogenetic+Spatial: local+Neighbours"
"7859",107,-0.27,0.25,-0.77,-0.27,0.22,-0.27,0,"Phylogenetic+Spatial: local+Neighbours"
"7860",108,0.09,0.22,-0.33,0.09,0.52,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7861",109,0.09,0.21,-0.32,0.09,0.51,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7862",110,0.04,0.2,-0.36,0.03,0.43,0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7863",111,0.03,0.2,-0.36,0.03,0.43,0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7864",112,0.03,0.2,-0.37,0.03,0.42,0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7865",113,0.09,0.2,-0.3,0.09,0.48,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7866",114,0.09,0.2,-0.3,0.09,0.47,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7867",115,0.09,0.2,-0.31,0.09,0.49,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7868",116,0.38,0.23,-0.07,0.38,0.84,0.38,0,"Phylogenetic+Spatial: local+Neighbours"
"7869",117,0.34,0.23,-0.11,0.34,0.79,0.34,0,"Phylogenetic+Spatial: local+Neighbours"
"7870",118,0.02,0.19,-0.36,0.02,0.4,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7871",119,0.08,0.19,-0.3,0.08,0.46,0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7872",120,0.06,0.2,-0.32,0.06,0.45,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7873",121,0.08,0.19,-0.3,0.08,0.46,0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7874",122,-0.01,0.19,-0.39,-0.01,0.36,-0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7875",123,-0.03,0.19,-0.41,-0.03,0.35,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7876",124,-0.11,0.19,-0.49,-0.11,0.27,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7877",125,-0.13,0.2,-0.51,-0.13,0.25,-0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7878",126,-0.12,0.2,-0.5,-0.12,0.27,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7879",127,-0.12,0.19,-0.5,-0.12,0.26,-0.12,0,"Phylogenetic+Spatial: local+Neighbours"
"7880",128,-0.11,0.19,-0.49,-0.11,0.27,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7881",129,-0.04,0.2,-0.43,-0.04,0.34,-0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7882",130,0.03,0.21,-0.38,0.03,0.43,0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7883",131,-0.09,0.19,-0.47,-0.09,0.29,-0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7884",132,0.02,0.19,-0.36,0.02,0.39,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7885",133,0.01,0.2,-0.38,0.01,0.39,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7886",134,-0.13,0.27,-0.66,-0.13,0.39,-0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7887",135,0.13,0.27,-0.39,0.13,0.66,0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7888",136,-0.08,0.26,-0.58,-0.08,0.43,-0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7889",137,-0.3,0.27,-0.84,-0.3,0.24,-0.29,0,"Phylogenetic+Spatial: local+Neighbours"
"7890",138,0.35,0.23,-0.1,0.35,0.81,0.35,0,"Phylogenetic+Spatial: local+Neighbours"
"7891",139,0.17,0.21,-0.25,0.17,0.59,0.17,0,"Phylogenetic+Spatial: local+Neighbours"
"7892",140,-0.02,0.23,-0.46,-0.02,0.43,-0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7893",141,0.31,0.24,-0.16,0.31,0.79,0.31,0,"Phylogenetic+Spatial: local+Neighbours"
"7894",142,-0.21,0.28,-0.75,-0.21,0.33,-0.2,0,"Phylogenetic+Spatial: local+Neighbours"
"7895",143,-0.13,0.27,-0.67,-0.13,0.41,-0.13,0,"Phylogenetic+Spatial: local+Neighbours"
"7896",144,-0.03,0.28,-0.57,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7897",145,0.46,0.28,-0.09,0.45,1.02,0.45,0,"Phylogenetic+Spatial: local+Neighbours"
"7898",146,-0.09,0.27,-0.64,-0.09,0.44,-0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7899",147,-0.03,0.27,-0.57,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7900",148,0.02,0.27,-0.52,0.02,0.56,0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7901",149,-0.01,0.27,-0.55,-0.01,0.53,-0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7902",150,-0.22,0.28,-0.77,-0.22,0.31,-0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7903",151,-0.28,0.28,-0.83,-0.28,0.25,-0.28,0,"Phylogenetic+Spatial: local+Neighbours"
"7904",152,-0.07,0.27,-0.61,-0.07,0.46,-0.07,0,"Phylogenetic+Spatial: local+Neighbours"
"7905",153,-0.17,0.28,-0.72,-0.17,0.36,-0.17,0,"Phylogenetic+Spatial: local+Neighbours"
"7906",154,-0.23,0.28,-0.78,-0.23,0.31,-0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7907",155,0.16,0.27,-0.36,0.16,0.7,0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7908",156,0.23,0.27,-0.31,0.23,0.77,0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7909",157,-0.03,0.27,-0.56,-0.03,0.49,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7910",158,-0.02,0.28,-0.57,-0.02,0.52,-0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7911",159,0.34,0.26,-0.17,0.34,0.86,0.34,0,"Phylogenetic+Spatial: local+Neighbours"
"7912",160,0.3,0.26,-0.21,0.3,0.81,0.29,0,"Phylogenetic+Spatial: local+Neighbours"
"7913",161,0.21,0.28,-0.34,0.21,0.77,0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7914",162,-0.1,0.24,-0.57,-0.1,0.37,-0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7915",163,-0.11,0.23,-0.57,-0.11,0.35,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7916",164,-0.15,0.23,-0.6,-0.15,0.29,-0.15,0,"Phylogenetic+Spatial: local+Neighbours"
"7917",165,-0.16,0.22,-0.6,-0.16,0.28,-0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7918",166,-0.14,0.23,-0.6,-0.14,0.3,-0.14,0,"Phylogenetic+Spatial: local+Neighbours"
"7919",167,0.34,0.28,-0.2,0.34,0.9,0.33,0,"Phylogenetic+Spatial: local+Neighbours"
"7920",168,-0.02,0.24,-0.49,-0.02,0.44,-0.02,0,"Phylogenetic+Spatial: local+Neighbours"
"7921",169,-0.17,0.22,-0.6,-0.17,0.27,-0.16,0,"Phylogenetic+Spatial: local+Neighbours"
"7922",170,-0.1,0.23,-0.56,-0.1,0.36,-0.1,0,"Phylogenetic+Spatial: local+Neighbours"
"7923",171,-0.08,0.23,-0.53,-0.08,0.37,-0.08,0,"Phylogenetic+Spatial: local+Neighbours"
"7924",172,0.43,0.28,-0.11,0.43,0.98,0.42,0,"Phylogenetic+Spatial: local+Neighbours"
"7925",173,0.01,0.28,-0.53,0.01,0.56,0.01,0,"Phylogenetic+Spatial: local+Neighbours"
"7926",174,-0.11,0.27,-0.66,-0.11,0.42,-0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7927",175,-0.04,0.27,-0.56,-0.04,0.49,-0.04,0,"Phylogenetic+Spatial: local+Neighbours"
"7928",176,0.09,0.27,-0.43,0.09,0.63,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7929",177,0.18,0.27,-0.34,0.18,0.72,0.18,0,"Phylogenetic+Spatial: local+Neighbours"
"7930",178,0.05,0.28,-0.49,0.05,0.6,0.05,0,"Phylogenetic+Spatial: local+Neighbours"
"7931",179,-0.16,0.28,-0.71,-0.16,0.39,-0.15,0,"Phylogenetic+Spatial: local+Neighbours"
"7932",180,0.11,0.28,-0.44,0.11,0.67,0.11,0,"Phylogenetic+Spatial: local+Neighbours"
"7933",181,0.1,0.28,-0.46,0.1,0.66,0.09,0,"Phylogenetic+Spatial: local+Neighbours"
"7934",182,-0.27,0.25,-0.76,-0.26,0.22,-0.26,0,"Phylogenetic+Spatial: local+Neighbours"
"7935",183,-0.25,0.25,-0.74,-0.25,0.24,-0.24,0,"Phylogenetic+Spatial: local+Neighbours"
"7936",184,0.35,0.23,-0.1,0.34,0.8,0.34,0,"Phylogenetic+Spatial: local+Neighbours"
"7937",185,0.4,0.25,-0.09,0.39,0.89,0.39,0,"Phylogenetic+Spatial: local+Neighbours"
"7938",186,0.07,0.26,-0.45,0.07,0.58,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7939",187,-0.04,0.28,-0.58,-0.03,0.51,-0.03,0,"Phylogenetic+Spatial: local+Neighbours"
"7940",188,0.23,0.27,-0.31,0.22,0.77,0.22,0,"Phylogenetic+Spatial: local+Neighbours"
"7941",189,-0.34,0.28,-0.91,-0.34,0.21,-0.33,0,"Phylogenetic+Spatial: local+Neighbours"
"7942",190,-0.22,0.28,-0.77,-0.22,0.33,-0.21,0,"Phylogenetic+Spatial: local+Neighbours"
"7943",191,0.06,0.27,-0.46,0.06,0.59,0.06,0,"Phylogenetic+Spatial: local+Neighbours"
"7944",192,-0.26,0.25,-0.75,-0.26,0.24,-0.25,0,"Phylogenetic+Spatial: local+Neighbours"
"7945",193,-0.45,0.25,-0.95,-0.45,0.04,-0.44,0,"Phylogenetic+Spatial: local+Neighbours"
"7946",194,-0.26,0.25,-0.76,-0.26,0.23,-0.26,0,"Phylogenetic+Spatial: local+Neighbours"
"7947",195,-0.3,0.25,-0.8,-0.3,0.2,-0.3,0,"Phylogenetic+Spatial: local+Neighbours"
"7948",196,-0.3,0.25,-0.8,-0.3,0.19,-0.3,0,"Phylogenetic+Spatial: local+Neighbours"
"7949",197,-0.05,0.28,-0.59,-0.05,0.49,-0.05,0,"Phylogenetic+Spatial: local+Neighbours"
"7950",198,-0.25,0.26,-0.76,-0.25,0.25,-0.25,0,"Phylogenetic+Spatial: local+Neighbours"
"7951",199,-0.25,0.27,-0.79,-0.25,0.28,-0.25,0,"Phylogenetic+Spatial: local+Neighbours"
"7952",200,-0.52,0.27,-1.05,-0.52,-0.01,-0.51,0,"Phylogenetic+Spatial: local+Neighbours"
