"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"630",35,-0.62,0.28,-1.15,-0.63,-0.06,-0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"631",36,-0.49,0.25,-0.97,-0.49,0,-0.5,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"632",37,-0.22,0.3,-0.82,-0.22,0.37,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"633",38,-0.78,0.3,-1.36,-0.79,-0.16,-0.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"634",39,-0.41,0.2,-0.8,-0.42,-0.02,-0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"635",40,-0.16,0.22,-0.59,-0.16,0.27,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"636",41,0.39,0.31,-0.22,0.4,1,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"637",42,0.52,0.3,-0.1,0.53,1.11,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"638",43,-0.12,0.3,-0.71,-0.12,0.47,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"639",44,-0.21,0.27,-0.73,-0.21,0.32,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"640",45,0.58,0.3,-0.04,0.58,1.16,0.59,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"641",46,-0.81,0.32,-1.42,-0.82,-0.16,-0.83,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"642",47,-1.45,0.41,-2.23,-1.46,-0.62,-1.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"643",48,0.6,0.37,-0.12,0.6,1.33,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"644",49,0.08,0.37,-0.64,0.08,0.82,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"645",50,-0.11,0.4,-0.89,-0.12,0.68,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"646",51,-0.23,0.4,-1,-0.23,0.57,-0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"647",52,-0.22,0.4,-0.99,-0.23,0.57,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"648",53,0.33,0.4,-0.46,0.33,1.1,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"649",54,-0.06,0.39,-0.83,-0.06,0.7,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"650",55,-0.03,0.41,-0.84,-0.03,0.78,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"651",56,0.57,0.42,-0.25,0.57,1.39,0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"652",57,-0.9,0.42,-1.71,-0.91,-0.05,-0.93,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"653",58,-0.57,0.4,-1.36,-0.57,0.22,-0.57,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"654",59,0.49,0.4,-0.31,0.5,1.27,0.51,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"655",60,-0.24,0.4,-1.03,-0.23,0.55,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"656",61,0.88,0.41,0.06,0.88,1.66,0.89,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"657",62,0.07,0.3,-0.52,0.07,0.65,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"658",63,-0.39,0.27,-0.91,-0.39,0.17,-0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"659",64,-0.51,0.29,-1.07,-0.52,0.07,-0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"660",65,-0.03,0.25,-0.52,-0.02,0.46,-0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"661",66,0.27,0.31,-0.35,0.27,0.87,0.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"662",67,0.24,0.3,-0.36,0.24,0.83,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"663",68,0.18,0.29,-0.39,0.19,0.75,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"664",69,0.1,0.31,-0.51,0.1,0.71,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"665",70,-0.75,0.34,-1.4,-0.76,-0.07,-0.77,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"666",71,0.12,0.32,-0.5,0.12,0.74,0.12,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"667",72,0.28,0.36,-0.42,0.28,0.98,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"668",73,-0.13,0.34,-0.8,-0.13,0.55,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"669",74,-0.23,0.31,-0.83,-0.23,0.38,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"670",75,-0.28,0.35,-0.96,-0.28,0.41,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"671",76,0.27,0.3,-0.34,0.27,0.86,0.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"672",77,0.51,0.31,-0.11,0.52,1.11,0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"673",78,0.53,0.31,-0.09,0.53,1.13,0.54,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"674",79,0.13,0.31,-0.48,0.13,0.73,0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"675",80,0.68,0.32,0.03,0.69,1.29,0.7,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"676",81,0.09,0.33,-0.57,0.09,0.74,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"677",82,0.21,0.3,-0.38,0.22,0.78,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"678",83,-0.15,0.32,-0.78,-0.15,0.47,-0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"679",84,0.16,0.28,-0.39,0.16,0.7,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"680",85,0.46,0.31,-0.15,0.47,1.06,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"681",86,0.46,0.31,-0.16,0.47,1.07,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"682",87,0.51,0.33,-0.14,0.52,1.14,0.53,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"683",88,0.46,0.34,-0.22,0.47,1.11,0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"684",89,-0.18,0.35,-0.86,-0.18,0.5,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"685",90,0.45,0.35,-0.26,0.45,1.13,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"686",91,0.35,0.34,-0.34,0.36,1.02,0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"687",92,-0.79,0.33,-1.42,-0.79,-0.12,-0.81,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"688",93,1.17,0.34,0.47,1.17,1.82,1.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"689",94,0.67,0.33,0,0.68,1.31,0.69,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"690",95,0.43,0.34,-0.25,0.43,1.1,0.43,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"691",96,0.73,0.33,0.07,0.73,1.36,0.74,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"692",97,0.59,0.33,-0.06,0.59,1.22,0.6,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"693",98,0.41,0.32,-0.23,0.41,1.04,0.42,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"694",99,0.49,0.32,-0.16,0.49,1.12,0.49,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"695",100,0.4,0.33,-0.25,0.4,1.05,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"696",101,0.6,0.33,-0.05,0.6,1.23,0.61,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"697",102,-1.26,0.35,-1.91,-1.27,-0.55,-1.3,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"698",103,0.29,0.32,-0.35,0.29,0.91,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"699",104,-2.2,0.38,-2.91,-2.22,-1.39,-2.26,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"700",105,-0.68,0.34,-1.33,-0.68,-0.01,-0.69,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"701",106,0.74,0.34,0.06,0.75,1.4,0.76,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"702",107,-0.94,0.49,-1.86,-0.96,0.05,-0.99,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"703",108,-0.22,0.46,-1.11,-0.22,0.71,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"704",109,-0.21,0.45,-1.09,-0.22,0.68,-0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"705",110,-0.31,0.4,-1.13,-0.3,0.46,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"706",111,0.47,0.39,-0.29,0.47,1.25,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"707",112,0.81,0.35,0.11,0.82,1.49,0.83,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"708",113,-0.41,0.34,-1.08,-0.41,0.27,-0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"709",114,-0.13,0.34,-0.8,-0.13,0.53,-0.13,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"710",115,0.19,0.34,-0.48,0.19,0.86,0.19,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"711",116,0.03,0.32,-0.6,0.04,0.66,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"712",117,-0.58,0.34,-1.24,-0.58,0.09,-0.58,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"713",118,0.46,0.34,-0.21,0.46,1.12,0.46,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"714",119,-0.34,0.47,-1.24,-0.35,0.6,-0.37,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
