"","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"631",31,-0.29,0.39,-1.09,-0.28,0.45,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"632",32,0.07,0.29,-0.49,0.06,0.66,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"633",33,0.12,0.31,-0.48,0.11,0.74,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"634",34,0.18,0.31,-0.41,0.17,0.8,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"635",35,0.38,0.36,-0.3,0.38,1.1,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"636",36,-0.12,0.29,-0.7,-0.12,0.45,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"637",37,0.23,0.43,-0.61,0.22,1.09,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"638",38,-0.53,0.44,-1.42,-0.52,0.28,-0.48,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"639",39,-0.33,0.26,-0.85,-0.33,0.16,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"640",40,0.11,0.29,-0.44,0.11,0.68,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"641",41,0.08,0.43,-0.75,0.08,0.93,0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"642",42,-0.06,0.43,-0.91,-0.06,0.77,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"643",43,-0.43,0.46,-1.36,-0.42,0.44,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"644",44,0.43,0.36,-0.26,0.43,1.17,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"645",45,-0.07,0.41,-0.87,-0.07,0.74,-0.07,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"646",46,-0.57,0.49,-1.55,-0.55,0.35,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"647",47,-0.67,0.52,-1.72,-0.65,0.29,-0.6,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"648",48,0.65,0.49,-0.25,0.64,1.64,0.59,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"649",49,0.25,0.44,-0.6,0.24,1.14,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"650",50,0.28,0.47,-0.61,0.27,1.23,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"651",51,-0.29,0.47,-1.25,-0.28,0.6,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"652",52,-0.33,0.47,-1.28,-0.31,0.57,-0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"653",53,-0.21,0.46,-1.14,-0.2,0.69,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"654",54,-0.25,0.46,-1.18,-0.25,0.63,-0.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"655",55,-0.3,0.47,-1.24,-0.29,0.59,-0.27,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"656",56,0.5,0.49,-0.43,0.48,1.51,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"657",57,-0.35,0.47,-1.31,-0.34,0.54,-0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"658",58,-0.11,0.46,-1.03,-0.11,0.78,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"659",59,0.29,0.47,-0.62,0.27,1.25,0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"660",60,0.02,0.46,-0.89,0.02,0.95,0.02,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"661",61,0.32,0.47,-0.58,0.3,1.27,0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"662",62,0.04,0.43,-0.8,0.04,0.89,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"663",63,-0.45,0.39,-1.25,-0.43,0.29,-0.39,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"664",64,-0.58,0.44,-1.48,-0.56,0.25,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"665",65,-0.06,0.33,-0.7,-0.06,0.59,-0.06,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"666",66,-0.24,0.45,-1.14,-0.23,0.63,-0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"667",67,-0.03,0.44,-0.89,-0.03,0.83,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"668",68,-0.39,0.42,-1.24,-0.38,0.41,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"669",69,0.34,0.46,-0.54,0.33,1.27,0.31,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"670",70,-0.66,0.5,-1.66,-0.65,0.27,-0.61,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"671",71,0.67,0.51,-0.28,0.66,1.7,0.62,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"672",72,0.44,0.47,-0.45,0.43,1.38,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"673",73,-0.29,0.47,-1.24,-0.28,0.61,-0.25,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"674",74,0.24,0.45,-0.62,0.23,1.14,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"675",75,-0.03,0.44,-0.9,-0.03,0.83,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"676",76,0.27,0.45,-0.6,0.26,1.18,0.24,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"677",77,-0.12,0.44,-1,-0.11,0.74,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"678",78,0.18,0.44,-0.68,0.17,1.06,0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"679",79,0.77,0.52,-0.2,0.75,1.8,0.72,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"680",80,0.52,0.48,-0.39,0.5,1.49,0.47,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"681",81,-0.18,0.44,-1.07,-0.17,0.68,-0.16,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"682",82,0.08,0.34,-0.58,0.08,0.75,0.08,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"683",83,-0.05,0.39,-0.84,-0.05,0.72,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"684",84,0.1,0.33,-0.54,0.1,0.75,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"685",85,0.67,0.43,-0.14,0.66,1.54,0.64,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"686",86,0.69,0.45,-0.15,0.68,1.59,0.65,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"687",87,0.36,0.44,-0.47,0.35,1.26,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"688",88,-0.04,0.43,-0.89,-0.04,0.81,-0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"689",89,-0.12,0.43,-0.98,-0.12,0.74,-0.11,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"690",90,-0.2,0.45,-1.11,-0.2,0.67,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"691",91,0.05,0.44,-0.8,0.05,0.93,0.05,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"692",92,0.16,0.45,-0.71,0.15,1.05,0.14,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"693",93,0.5,0.47,-0.4,0.49,1.46,0.45,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"694",94,0.17,0.45,-0.7,0.16,1.06,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"695",95,0.45,0.48,-0.45,0.44,1.43,0.41,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"696",96,0.23,0.45,-0.64,0.22,1.13,0.21,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"697",97,0.24,0.45,-0.63,0.23,1.14,0.22,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"698",98,0.76,0.51,-0.2,0.75,1.79,0.71,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"699",99,0.39,0.46,-0.48,0.38,1.31,0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"700",100,0.1,0.45,-0.78,0.1,0.99,0.09,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"701",101,0.19,0.45,-0.69,0.18,1.09,0.17,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"702",102,-0.32,0.46,-1.25,-0.31,0.56,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"703",103,0.32,0.45,-0.55,0.31,1.24,0.29,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"704",104,-0.76,0.52,-1.81,-0.75,0.21,-0.71,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"705",105,-1.2,0.63,-2.46,-1.2,-0.04,-1.23,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"706",106,-0.31,0.46,-1.24,-0.3,0.57,-0.28,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"707",107,0.04,0.44,-0.83,0.04,0.92,0.04,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"708",108,-0.21,0.48,-1.18,-0.2,0.71,-0.18,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"709",109,-0.03,0.46,-0.95,-0.03,0.88,-0.03,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"710",110,-0.69,0.51,-1.73,-0.67,0.27,-0.62,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"711",111,-0.57,0.44,-1.46,-0.56,0.26,-0.52,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"712",112,0.37,0.43,-0.46,0.35,1.25,0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"713",113,0.17,0.41,-0.64,0.16,0.99,0.15,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"714",114,-0.36,0.41,-1.19,-0.36,0.42,-0.33,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"715",115,-0.1,0.36,-0.81,-0.1,0.62,-0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"716",116,0.5,0.4,-0.25,0.48,1.33,0.44,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"717",117,0.13,0.35,-0.55,0.12,0.85,0.1,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"718",118,-0.39,0.38,-1.15,-0.38,0.34,-0.36,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"719",119,0.45,0.4,-0.3,0.44,1.27,0.4,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
"720",120,-0.75,0.54,-1.84,-0.73,0.24,-0.68,0,"Phylogenetic+Spatial: local+L1 speakers (linear)+L2 proportion (linear)"
