"","phy_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","model"
"8913",1164,0.31,0.24,-0.17,0.31,0.78,0.31,0,"Phylogenetic+Areal"
"8914",1165,0.33,0.26,-0.18,0.33,0.83,0.33,0,"Phylogenetic+Areal"
"8915",1166,0.18,0.28,-0.37,0.18,0.72,0.19,0,"Phylogenetic+Areal"
"8916",1167,0.34,0.21,-0.08,0.34,0.74,0.34,0,"Phylogenetic+Areal"
"8917",1168,0.34,0.27,-0.19,0.34,0.87,0.34,0,"Phylogenetic+Areal"
"8918",1169,0.34,0.18,-0.02,0.35,0.69,0.35,0,"Phylogenetic+Areal"
"8919",1170,0.34,0.19,-0.04,0.35,0.71,0.35,0,"Phylogenetic+Areal"
"8920",1171,0.33,0.27,-0.21,0.33,0.87,0.33,0,"Phylogenetic+Areal"
"8921",1172,-0.07,0.22,-0.49,-0.07,0.35,-0.07,0,"Phylogenetic+Areal"
"8922",1173,0.06,0.26,-0.44,0.06,0.57,0.06,0,"Phylogenetic+Areal"
"8923",1174,0.11,0.28,-0.43,0.11,0.66,0.11,0,"Phylogenetic+Areal"
"8924",1175,0.13,0.3,-0.45,0.13,0.72,0.13,0,"Phylogenetic+Areal"
"8925",1176,0.06,0.26,-0.46,0.06,0.58,0.06,0,"Phylogenetic+Areal"
"8926",1177,0.08,0.28,-0.47,0.08,0.64,0.08,0,"Phylogenetic+Areal"
"8927",1178,0.09,0.29,-0.49,0.09,0.66,0.09,0,"Phylogenetic+Areal"
"8928",1179,-0.17,0.3,-0.77,-0.17,0.42,-0.17,0,"Phylogenetic+Areal"
"8929",1180,-0.17,0.31,-0.77,-0.17,0.43,-0.17,0,"Phylogenetic+Areal"
"8930",1181,-0.47,0.21,-0.89,-0.47,-0.05,-0.47,0,"Phylogenetic+Areal"
"8931",1182,-0.47,0.22,-0.89,-0.47,-0.04,-0.46,0,"Phylogenetic+Areal"
"8932",1183,-0.46,0.22,-0.89,-0.46,-0.03,-0.46,0,"Phylogenetic+Areal"
"8933",1184,-0.39,0.27,-0.93,-0.39,0.14,-0.39,0,"Phylogenetic+Areal"
"8934",1185,-0.46,0.31,-1.08,-0.46,0.15,-0.45,0,"Phylogenetic+Areal"
"8935",1186,-0.45,0.23,-0.91,-0.45,0,-0.45,0,"Phylogenetic+Areal"
"8936",1187,-0.3,0.32,-0.93,-0.3,0.32,-0.3,0,"Phylogenetic+Areal"
"8937",1188,-0.53,0.29,-1.11,-0.53,0.04,-0.52,0,"Phylogenetic+Areal"
"8938",1189,-0.61,0.32,-1.25,-0.61,0.02,-0.6,0,"Phylogenetic+Areal"
"8939",1190,-0.55,0.23,-0.99,-0.54,-0.1,-0.54,0,"Phylogenetic+Areal"
"8940",1191,-0.67,0.25,-1.17,-0.67,-0.18,-0.66,0,"Phylogenetic+Areal"
"8941",1192,-0.67,0.27,-1.21,-0.67,-0.15,-0.67,0,"Phylogenetic+Areal"
"8942",1193,-0.92,0.3,-1.51,-0.92,-0.35,-0.92,0,"Phylogenetic+Areal"
"8943",1194,-0.96,0.31,-1.57,-0.96,-0.37,-0.96,0,"Phylogenetic+Areal"
"8944",1195,-0.99,0.32,-1.62,-0.99,-0.37,-0.98,0,"Phylogenetic+Areal"
"8945",1196,-0.27,0.2,-0.67,-0.27,0.11,-0.27,0,"Phylogenetic+Areal"
"8946",1197,-0.43,0.25,-0.92,-0.43,0.05,-0.43,0,"Phylogenetic+Areal"
"8947",1198,-0.5,0.26,-1.02,-0.5,0,-0.5,0,"Phylogenetic+Areal"
"8948",1199,-0.6,0.3,-1.2,-0.59,0,-0.59,0,"Phylogenetic+Areal"
"8949",1200,-0.51,0.26,-1.02,-0.5,0,-0.5,0,"Phylogenetic+Areal"
"8950",1201,-0.52,0.28,-1.07,-0.52,0.01,-0.52,0,"Phylogenetic+Areal"
"8951",1202,-0.53,0.29,-1.1,-0.53,0.04,-0.52,0,"Phylogenetic+Areal"
"8952",1203,-0.27,0.19,-0.65,-0.27,0.11,-0.27,0,"Phylogenetic+Areal"
"8953",1204,-0.27,0.2,-0.65,-0.26,0.12,-0.26,0,"Phylogenetic+Areal"
"8954",1205,-0.26,0.2,-0.65,-0.26,0.12,-0.26,0,"Phylogenetic+Areal"
"8955",1206,-0.25,0.22,-0.68,-0.25,0.19,-0.25,0,"Phylogenetic+Areal"
"8956",1207,-0.25,0.22,-0.68,-0.24,0.19,-0.24,0,"Phylogenetic+Areal"
"8957",1208,-0.24,0.22,-0.68,-0.24,0.2,-0.24,0,"Phylogenetic+Areal"
"8958",1209,-0.22,0.23,-0.67,-0.22,0.23,-0.22,0,"Phylogenetic+Areal"
"8959",1210,-0.22,0.23,-0.67,-0.22,0.24,-0.22,0,"Phylogenetic+Areal"
"8960",1211,-0.15,0.25,-0.64,-0.15,0.34,-0.15,0,"Phylogenetic+Areal"
"8961",1212,-0.09,0.27,-0.62,-0.09,0.45,-0.09,0,"Phylogenetic+Areal"
"8962",1213,-0.08,0.28,-0.62,-0.08,0.47,-0.08,0,"Phylogenetic+Areal"
"8963",1214,-0.31,0.3,-0.9,-0.31,0.26,-0.31,0,"Phylogenetic+Areal"
"8964",1215,-0.15,0.3,-0.74,-0.15,0.44,-0.15,0,"Phylogenetic+Areal"
"8965",1216,-0.25,0.27,-0.79,-0.25,0.28,-0.25,0,"Phylogenetic+Areal"
"8966",1217,-0.36,0.21,-0.77,-0.36,0.05,-0.36,0,"Phylogenetic+Areal"
"8967",1218,-0.36,0.21,-0.77,-0.36,0.04,-0.36,0,"Phylogenetic+Areal"
"8968",1219,-0.43,0.22,-0.86,-0.43,0,-0.42,0,"Phylogenetic+Areal"
"8969",1220,-0.43,0.22,-0.87,-0.43,0,-0.43,0,"Phylogenetic+Areal"
"8970",1221,-0.46,0.23,-0.92,-0.46,0,-0.46,0,"Phylogenetic+Areal"
"8971",1222,-0.49,0.25,-0.99,-0.49,0,-0.49,0,"Phylogenetic+Areal"
"8972",1223,-0.5,0.26,-1.02,-0.5,0.01,-0.5,0,"Phylogenetic+Areal"
"8973",1224,-0.44,0.25,-0.92,-0.44,0.04,-0.43,0,"Phylogenetic+Areal"
"8974",1225,-0.44,0.27,-0.98,-0.44,0.09,-0.44,0,"Phylogenetic+Areal"
"8975",1226,-0.35,0.24,-0.81,-0.35,0.11,-0.35,0,"Phylogenetic+Areal"
"8976",1227,-0.29,0.26,-0.81,-0.29,0.22,-0.29,0,"Phylogenetic+Areal"
"8977",1228,-0.31,0.28,-0.87,-0.31,0.25,-0.31,0,"Phylogenetic+Areal"
"8978",1229,-0.33,0.25,-0.84,-0.33,0.16,-0.33,0,"Phylogenetic+Areal"
"8979",1230,-0.26,0.29,-0.83,-0.26,0.3,-0.26,0,"Phylogenetic+Areal"
"8980",1231,0.26,0.3,-0.33,0.26,0.86,0.25,0,"Phylogenetic+Areal"
"8981",1232,0.25,0.32,-0.36,0.25,0.87,0.25,0,"Phylogenetic+Areal"
"8982",1233,0.25,0.34,-0.41,0.25,0.92,0.25,0,"Phylogenetic+Areal"
"8983",1234,-0.39,0.47,-1.32,-0.39,0.53,-0.39,0,"Phylogenetic+Areal"
"8984",1235,-0.38,0.46,-1.28,-0.38,0.51,-0.38,0,"Phylogenetic+Areal"
"8985",1236,0.44,0.53,-0.6,0.44,1.49,0.44,0,"Phylogenetic+Areal"
"8986",1237,0.01,0.34,-0.65,0.01,0.67,0.01,0,"Phylogenetic+Areal"
"8987",1238,0.03,0.39,-0.74,0.03,0.8,0.02,0,"Phylogenetic+Areal"
"8988",1239,0.24,0.56,-0.87,0.24,1.35,0.23,0,"Phylogenetic+Areal"
"8989",1240,0.62,0.56,-0.48,0.62,1.72,0.62,0,"Phylogenetic+Areal"
"8990",1241,0.47,0.69,-0.87,0.47,1.84,0.46,0,"Phylogenetic+Areal"
"8991",1242,-0.02,0.35,-0.72,-0.02,0.67,-0.02,0,"Phylogenetic+Areal"
"8992",1243,-0.02,0.34,-0.69,-0.02,0.65,-0.02,0,"Phylogenetic+Areal"
"8993",1244,-0.02,0.34,-0.69,-0.02,0.65,-0.02,0,"Phylogenetic+Areal"
"8994",1245,-0.06,0.35,-0.75,-0.06,0.63,-0.05,0,"Phylogenetic+Areal"
"8995",1246,-0.06,0.36,-0.76,-0.05,0.64,-0.05,0,"Phylogenetic+Areal"
"8996",1247,-0.07,0.36,-0.78,-0.07,0.63,-0.07,0,"Phylogenetic+Areal"
"8997",1248,-0.08,0.53,-1.13,-0.08,0.97,-0.08,0,"Phylogenetic+Areal"
"8998",1249,-0.25,0.71,-1.64,-0.25,1.15,-0.24,0,"Phylogenetic+Areal"
"8999",1250,-0.44,0.38,-1.19,-0.44,0.31,-0.44,0,"Phylogenetic+Areal"
"9000",1251,-0.43,0.36,-1.15,-0.43,0.28,-0.43,0,"Phylogenetic+Areal"
"9001",1252,-0.28,0.37,-1.01,-0.28,0.45,-0.28,0,"Phylogenetic+Areal"
"9002",1253,-0.5,0.37,-1.22,-0.5,0.23,-0.5,0,"Phylogenetic+Areal"
"9003",1254,-0.59,0.39,-1.35,-0.59,0.17,-0.59,0,"Phylogenetic+Areal"
"9004",1255,-0.59,0.39,-1.35,-0.59,0.17,-0.59,0,"Phylogenetic+Areal"
"9005",1256,-0.59,0.39,-1.35,-0.59,0.17,-0.59,0,"Phylogenetic+Areal"
"9006",1257,0.12,0.39,-0.65,0.12,0.89,0.12,0,"Phylogenetic+Areal"
"9007",1258,0.14,0.51,-0.86,0.14,1.15,0.14,0,"Phylogenetic+Areal"
"9008",1259,0.61,0.73,-0.83,0.61,2.06,0.61,0,"Phylogenetic+Areal"
"9009",1260,0.92,0.55,-0.15,0.92,1.99,0.92,0,"Phylogenetic+Areal"
"9010",1261,0.39,0.65,-0.88,0.38,1.66,0.38,0,"Phylogenetic+Areal"
"9011",1262,-0.19,0.54,-1.27,-0.19,0.88,-0.19,0,"Phylogenetic+Areal"
"9012",1263,-0.74,0.27,-1.28,-0.74,-0.21,-0.74,0,"Phylogenetic+Areal"
"9013",1264,-0.63,0.31,-1.25,-0.63,-0.01,-0.63,0,"Phylogenetic+Areal"
"9014",1265,-0.61,0.33,-1.24,-0.61,0.03,-0.61,0,"Phylogenetic+Areal"
"9015",1266,-0.77,0.26,-1.28,-0.77,-0.25,-0.77,0,"Phylogenetic+Areal"
"9016",1267,-0.79,0.26,-1.29,-0.79,-0.28,-0.78,0,"Phylogenetic+Areal"
"9017",1268,-0.76,0.27,-1.29,-0.76,-0.23,-0.76,0,"Phylogenetic+Areal"
"9018",1269,-0.71,0.31,-1.32,-0.71,-0.1,-0.71,0,"Phylogenetic+Areal"
"9019",1270,-0.93,0.25,-1.43,-0.93,-0.44,-0.93,0,"Phylogenetic+Areal"
"9020",1271,-0.98,0.25,-1.48,-0.98,-0.49,-0.98,0,"Phylogenetic+Areal"
"9021",1272,-1.01,0.25,-1.51,-1.01,-0.52,-1.01,0,"Phylogenetic+Areal"
"9022",1273,-1.03,0.25,-1.53,-1.03,-0.53,-1.03,0,"Phylogenetic+Areal"
"9023",1274,-1.03,0.26,-1.53,-1.03,-0.53,-1.03,0,"Phylogenetic+Areal"
"9024",1275,-1.05,0.26,-1.56,-1.05,-0.53,-1.05,0,"Phylogenetic+Areal"
"9025",1276,-1.07,0.28,-1.61,-1.07,-0.53,-1.07,0,"Phylogenetic+Areal"
"9026",1277,-0.29,0.67,-1.61,-0.29,1.03,-0.29,0,"Phylogenetic+Areal"
"9027",1278,-0.06,0.32,-0.69,-0.06,0.56,-0.06,0,"Phylogenetic+Areal"
"9028",1279,-0.06,0.32,-0.69,-0.06,0.56,-0.06,0,"Phylogenetic+Areal"
"9029",1280,-0.12,0.36,-0.83,-0.12,0.58,-0.12,0,"Phylogenetic+Areal"
"9030",1281,-0.03,0.3,-0.63,-0.03,0.56,-0.03,0,"Phylogenetic+Areal"
"9031",1282,-0.01,0.31,-0.62,0,0.61,0,0,"Phylogenetic+Areal"
"9032",1283,0.01,0.32,-0.63,0.01,0.65,0.01,0,"Phylogenetic+Areal"
"9033",1284,-0.04,0.31,-0.65,-0.04,0.56,-0.04,0,"Phylogenetic+Areal"
"9034",1285,-0.02,0.31,-0.64,-0.02,0.6,-0.02,0,"Phylogenetic+Areal"
"9035",1286,-0.01,0.32,-0.64,-0.01,0.61,-0.01,0,"Phylogenetic+Areal"
"9036",1287,-0.08,0.66,-1.38,-0.08,1.22,-0.08,0,"Phylogenetic+Areal"
"9037",1288,-1.1,0.43,-1.94,-1.1,-0.26,-1.1,0,"Phylogenetic+Areal"
"9038",1289,-1.14,0.41,-1.95,-1.14,-0.33,-1.14,0,"Phylogenetic+Areal"
"9039",1290,-1.16,0.41,-1.96,-1.16,-0.35,-1.16,0,"Phylogenetic+Areal"
"9040",1291,1.19,0.69,-0.15,1.19,2.54,1.19,0,"Phylogenetic+Areal"
"9041",1292,0,0.68,-1.33,0,1.33,0,0,"Phylogenetic+Areal"
"9042",1293,-0.57,0.68,-1.91,-0.57,0.77,-0.57,0,"Phylogenetic+Areal"
"9043",1294,-0.92,0.69,-2.27,-0.92,0.43,-0.92,0,"Phylogenetic+Areal"
"9044",1295,-0.26,0.25,-0.76,-0.26,0.23,-0.26,0,"Phylogenetic+Areal"
"9045",1296,-0.31,0.25,-0.8,-0.3,0.18,-0.3,0,"Phylogenetic+Areal"
"9046",1297,-0.28,0.25,-0.77,-0.28,0.2,-0.28,0,"Phylogenetic+Areal"
"9047",1298,-0.28,0.25,-0.77,-0.28,0.2,-0.28,0,"Phylogenetic+Areal"
"9048",1299,-0.22,0.25,-0.7,-0.22,0.27,-0.22,0,"Phylogenetic+Areal"
"9049",1300,-0.21,0.25,-0.7,-0.21,0.27,-0.22,0,"Phylogenetic+Areal"
"9050",1301,-0.24,0.25,-0.73,-0.24,0.24,-0.24,0,"Phylogenetic+Areal"
"9051",1302,-0.2,0.27,-0.72,-0.2,0.33,-0.2,0,"Phylogenetic+Areal"
"9052",1303,-0.19,0.27,-0.72,-0.19,0.34,-0.19,0,"Phylogenetic+Areal"
"9053",1304,-0.25,0.26,-0.76,-0.25,0.26,-0.25,0,"Phylogenetic+Areal"
"9054",1305,-0.25,0.26,-0.76,-0.25,0.26,-0.25,0,"Phylogenetic+Areal"
"9055",1306,-0.33,0.27,-0.86,-0.33,0.19,-0.33,0,"Phylogenetic+Areal"
"9056",1307,-0.25,0.27,-0.79,-0.25,0.28,-0.25,0,"Phylogenetic+Areal"
"9057",1308,-0.18,0.27,-0.71,-0.18,0.36,-0.18,0,"Phylogenetic+Areal"
"9058",1309,-0.41,0.27,-0.96,-0.41,0.12,-0.4,0,"Phylogenetic+Areal"
"9059",1310,-0.41,0.27,-0.95,-0.4,0.12,-0.4,0,"Phylogenetic+Areal"
"9060",1311,-0.31,0.27,-0.85,-0.31,0.22,-0.31,0,"Phylogenetic+Areal"
"9061",1312,-0.33,0.28,-0.88,-0.33,0.22,-0.32,0,"Phylogenetic+Areal"
"9062",1313,-0.11,0.27,-0.64,-0.11,0.43,-0.11,0,"Phylogenetic+Areal"
"9063",1314,-0.07,0.25,-0.56,-0.07,0.43,-0.08,0,"Phylogenetic+Areal"
"9064",1315,-0.07,0.25,-0.56,-0.07,0.43,-0.08,0,"Phylogenetic+Areal"
"9065",1316,-0.11,0.26,-0.61,-0.11,0.39,-0.11,0,"Phylogenetic+Areal"
"9066",1317,-0.19,0.26,-0.71,-0.19,0.33,-0.19,0,"Phylogenetic+Areal"
"9067",1318,-0.07,0.26,-0.58,-0.08,0.44,-0.08,0,"Phylogenetic+Areal"
"9068",1319,-0.09,0.26,-0.59,-0.09,0.42,-0.09,0,"Phylogenetic+Areal"
"9069",1320,-0.09,0.26,-0.6,-0.09,0.43,-0.1,0,"Phylogenetic+Areal"
"9070",1321,-0.03,0.27,-0.54,-0.03,0.51,-0.03,0,"Phylogenetic+Areal"
"9071",1322,-0.11,0.28,-0.65,-0.12,0.43,-0.12,0,"Phylogenetic+Areal"
"9072",1323,-0.11,0.28,-0.65,-0.11,0.44,-0.11,0,"Phylogenetic+Areal"
"9073",1324,-0.19,0.28,-0.74,-0.19,0.35,-0.19,0,"Phylogenetic+Areal"
"9074",1325,-0.23,0.28,-0.79,-0.23,0.32,-0.23,0,"Phylogenetic+Areal"
"9075",1326,-0.13,0.27,-0.67,-0.13,0.4,-0.14,0,"Phylogenetic+Areal"
"9076",1327,-0.14,0.27,-0.67,-0.14,0.4,-0.14,0,"Phylogenetic+Areal"
"9077",1328,0.02,0.28,-0.52,0.02,0.58,0.01,0,"Phylogenetic+Areal"
"9078",1329,0.04,0.28,-0.5,0.04,0.6,0.03,0,"Phylogenetic+Areal"
"9079",1330,0.02,0.28,-0.52,0.01,0.57,0.01,0,"Phylogenetic+Areal"
"9080",1331,0.03,0.28,-0.51,0.03,0.59,0.02,0,"Phylogenetic+Areal"
"9081",1332,-0.08,0.28,-0.62,-0.08,0.47,-0.08,0,"Phylogenetic+Areal"
"9082",1333,-0.09,0.28,-0.63,-0.09,0.46,-0.1,0,"Phylogenetic+Areal"
"9083",1334,-0.06,0.28,-0.61,-0.07,0.49,-0.07,0,"Phylogenetic+Areal"
"9084",1335,-0.05,0.27,-0.58,-0.05,0.49,-0.06,0,"Phylogenetic+Areal"
"9085",1336,-0.06,0.27,-0.59,-0.06,0.49,-0.06,0,"Phylogenetic+Areal"
"9086",1337,-0.28,0.28,-0.83,-0.28,0.26,-0.28,0,"Phylogenetic+Areal"
"9087",1338,-0.3,0.28,-0.85,-0.3,0.24,-0.3,0,"Phylogenetic+Areal"
"9088",1339,-0.24,0.28,-0.8,-0.24,0.32,-0.24,0,"Phylogenetic+Areal"
"9089",1340,-0.38,0.27,-0.92,-0.37,0.16,-0.37,0,"Phylogenetic+Areal"
"9090",1341,-0.39,0.27,-0.93,-0.39,0.13,-0.39,0,"Phylogenetic+Areal"
"9091",1342,-0.43,0.27,-0.97,-0.42,0.1,-0.42,0,"Phylogenetic+Areal"
"9092",1343,-0.46,0.28,-1.02,-0.46,0.08,-0.45,0,"Phylogenetic+Areal"
"9093",1344,-0.55,0.28,-1.11,-0.54,-0.01,-0.53,0,"Phylogenetic+Areal"
"9094",1345,-0.54,0.28,-1.11,-0.54,0,-0.53,0,"Phylogenetic+Areal"
"9095",1346,-0.21,0.28,-0.75,-0.21,0.34,-0.21,0,"Phylogenetic+Areal"
"9096",1347,-0.34,0.28,-0.89,-0.34,0.2,-0.33,0,"Phylogenetic+Areal"
"9097",1348,-0.37,0.27,-0.91,-0.37,0.15,-0.37,0,"Phylogenetic+Areal"
"9098",1349,-0.36,0.27,-0.89,-0.36,0.15,-0.36,0,"Phylogenetic+Areal"
"9099",1350,-0.28,0.26,-0.8,-0.28,0.24,-0.28,0,"Phylogenetic+Areal"
"9100",1351,-0.2,0.26,-0.71,-0.2,0.32,-0.2,0,"Phylogenetic+Areal"
"9101",1352,-0.33,0.27,-0.86,-0.33,0.19,-0.33,0,"Phylogenetic+Areal"
"9102",1353,-0.24,0.27,-0.76,-0.24,0.29,-0.24,0,"Phylogenetic+Areal"
"9103",1354,-0.33,0.26,-0.85,-0.32,0.19,-0.32,0,"Phylogenetic+Areal"
"9104",1355,-0.27,0.26,-0.79,-0.27,0.24,-0.27,0,"Phylogenetic+Areal"
"9105",1356,-0.19,0.26,-0.71,-0.19,0.33,-0.19,0,"Phylogenetic+Areal"
"9106",1357,-0.35,0.27,-0.88,-0.34,0.18,-0.34,0,"Phylogenetic+Areal"
"9107",1358,-0.27,0.27,-0.81,-0.27,0.26,-0.27,0,"Phylogenetic+Areal"
"9108",1359,-0.25,0.27,-0.78,-0.25,0.29,-0.25,0,"Phylogenetic+Areal"
"9109",1360,-0.19,0.29,-0.75,-0.19,0.38,-0.19,0,"Phylogenetic+Areal"
"9110",1361,-0.13,0.29,-0.69,-0.13,0.44,-0.14,0,"Phylogenetic+Areal"
"9111",1362,-0.07,0.26,-0.58,-0.07,0.45,-0.08,0,"Phylogenetic+Areal"
"9112",1363,-0.07,0.26,-0.58,-0.07,0.45,-0.07,0,"Phylogenetic+Areal"
"9113",1364,-0.03,0.27,-0.54,-0.03,0.5,-0.03,0,"Phylogenetic+Areal"
"9114",1365,0.06,0.27,-0.46,0.06,0.6,0.05,0,"Phylogenetic+Areal"
"9115",1366,0.04,0.27,-0.48,0.04,0.58,0.03,0,"Phylogenetic+Areal"
"9116",1367,-0.15,0.29,-0.71,-0.15,0.42,-0.15,0,"Phylogenetic+Areal"
"9117",1368,-0.06,0.29,-0.63,-0.06,0.53,-0.06,0,"Phylogenetic+Areal"
"9118",1369,0.02,0.27,-0.5,0.02,0.55,0.01,0,"Phylogenetic+Areal"
"9119",1370,0.01,0.27,-0.51,0.01,0.54,0,0,"Phylogenetic+Areal"
"9120",1371,0.07,0.27,-0.44,0.07,0.61,0.06,0,"Phylogenetic+Areal"
"9121",1372,-0.01,0.27,-0.53,-0.02,0.51,-0.02,0,"Phylogenetic+Areal"
"9122",1373,-0.01,0.27,-0.54,-0.01,0.54,-0.01,0,"Phylogenetic+Areal"
"9123",1374,0.01,0.27,-0.51,0.01,0.55,0,0,"Phylogenetic+Areal"
"9124",1375,0.03,0.27,-0.49,0.03,0.57,0.03,0,"Phylogenetic+Areal"
"9125",1376,0.03,0.27,-0.49,0.03,0.57,0.03,0,"Phylogenetic+Areal"
"9126",1377,0.06,0.27,-0.46,0.06,0.6,0.05,0,"Phylogenetic+Areal"
"9127",1378,-0.24,0.28,-0.79,-0.23,0.31,-0.23,0,"Phylogenetic+Areal"
"9128",1379,-0.08,0.28,-0.63,-0.09,0.47,-0.09,0,"Phylogenetic+Areal"
"9129",1380,0.04,0.29,-0.51,0.04,0.61,0.03,0,"Phylogenetic+Areal"
"9130",1381,-0.14,0.27,-0.67,-0.14,0.39,-0.14,0,"Phylogenetic+Areal"
"9131",1382,-0.12,0.25,-0.61,-0.12,0.37,-0.12,0,"Phylogenetic+Areal"
"9132",1383,-0.13,0.25,-0.62,-0.13,0.37,-0.13,0,"Phylogenetic+Areal"
"9133",1384,-0.12,0.25,-0.61,-0.12,0.37,-0.13,0,"Phylogenetic+Areal"
"9134",1385,-0.13,0.25,-0.62,-0.13,0.36,-0.13,0,"Phylogenetic+Areal"
"9135",1386,-0.14,0.27,-0.66,-0.14,0.39,-0.14,0,"Phylogenetic+Areal"
"9136",1387,-0.12,0.27,-0.63,-0.12,0.41,-0.12,0,"Phylogenetic+Areal"
"9137",1388,-0.27,0.26,-0.78,-0.27,0.24,-0.27,0,"Phylogenetic+Areal"
"9138",1389,-0.29,0.26,-0.81,-0.29,0.21,-0.29,0,"Phylogenetic+Areal"
"9139",1390,-0.21,0.26,-0.72,-0.21,0.31,-0.21,0,"Phylogenetic+Areal"
"9140",1391,-0.23,0.26,-0.73,-0.23,0.27,-0.23,0,"Phylogenetic+Areal"
"9141",1392,-0.27,0.26,-0.78,-0.27,0.23,-0.27,0,"Phylogenetic+Areal"
"9142",1393,-0.27,0.26,-0.77,-0.27,0.24,-0.27,0,"Phylogenetic+Areal"
"9143",1394,-0.11,0.26,-0.62,-0.11,0.42,-0.11,0,"Phylogenetic+Areal"
"9144",1395,-0.22,0.27,-0.75,-0.22,0.3,-0.22,0,"Phylogenetic+Areal"
"9145",1396,-0.21,0.26,-0.73,-0.21,0.31,-0.21,0,"Phylogenetic+Areal"
"9146",1397,-0.26,0.26,-0.78,-0.26,0.26,-0.26,0,"Phylogenetic+Areal"
"9147",1398,-0.16,0.27,-0.68,-0.16,0.36,-0.17,0,"Phylogenetic+Areal"
"9148",1399,-0.13,0.27,-0.64,-0.13,0.4,-0.13,0,"Phylogenetic+Areal"
"9149",1400,-0.33,0.25,-0.82,-0.33,0.16,-0.32,0,"Phylogenetic+Areal"
"9150",1401,-0.28,0.25,-0.77,-0.28,0.21,-0.28,0,"Phylogenetic+Areal"
"9151",1402,-0.28,0.25,-0.77,-0.28,0.21,-0.28,0,"Phylogenetic+Areal"
"9152",1403,-0.4,0.24,-0.89,-0.4,0.07,-0.4,0,"Phylogenetic+Areal"
"9153",1404,-0.39,0.24,-0.88,-0.39,0.08,-0.39,0,"Phylogenetic+Areal"
"9154",1405,-0.4,0.25,-0.89,-0.39,0.09,-0.39,0,"Phylogenetic+Areal"
"9155",1406,-0.33,0.25,-0.82,-0.33,0.15,-0.33,0,"Phylogenetic+Areal"
"9156",1407,-0.39,0.25,-0.88,-0.39,0.1,-0.38,0,"Phylogenetic+Areal"
"9157",1408,-0.45,0.25,-0.94,-0.45,0.03,-0.45,0,"Phylogenetic+Areal"
"9158",1409,-0.41,0.24,-0.88,-0.41,0.05,-0.41,0,"Phylogenetic+Areal"
"9159",1410,-0.39,0.24,-0.86,-0.39,0.07,-0.39,0,"Phylogenetic+Areal"
"9160",1411,-0.37,0.24,-0.84,-0.37,0.1,-0.37,0,"Phylogenetic+Areal"
"9161",1412,-0.5,0.24,-0.98,-0.5,-0.03,-0.5,0,"Phylogenetic+Areal"
"9162",1413,-0.52,0.24,-1,-0.51,-0.05,-0.51,0,"Phylogenetic+Areal"
"9163",1414,-0.49,0.25,-0.99,-0.49,0,-0.48,0,"Phylogenetic+Areal"
"9164",1415,-0.51,0.26,-1.02,-0.5,-0.01,-0.5,0,"Phylogenetic+Areal"
"9165",1416,-0.63,0.25,-1.12,-0.62,-0.15,-0.62,0,"Phylogenetic+Areal"
"9166",1417,-0.62,0.25,-1.11,-0.61,-0.14,-0.61,0,"Phylogenetic+Areal"
"9167",1418,-0.63,0.25,-1.13,-0.63,-0.15,-0.62,0,"Phylogenetic+Areal"
"9168",1419,-0.49,0.25,-0.99,-0.49,-0.01,-0.49,0,"Phylogenetic+Areal"
"9169",1420,-0.54,0.25,-1.04,-0.54,-0.06,-0.53,0,"Phylogenetic+Areal"
"9170",1421,-0.53,0.25,-1.04,-0.53,-0.04,-0.52,0,"Phylogenetic+Areal"
"9171",1422,-0.25,0.26,-0.77,-0.25,0.26,-0.25,0,"Phylogenetic+Areal"
"9172",1423,-0.25,0.26,-0.76,-0.25,0.27,-0.25,0,"Phylogenetic+Areal"
"9173",1424,0.21,0.24,-0.26,0.21,0.69,0.2,0,"Phylogenetic+Areal"
"9174",1425,0.25,0.24,-0.21,0.25,0.74,0.24,0,"Phylogenetic+Areal"
"9175",1426,0.25,0.24,-0.21,0.25,0.74,0.24,0,"Phylogenetic+Areal"
"9176",1427,0.08,0.24,-0.38,0.08,0.55,0.08,0,"Phylogenetic+Areal"
"9177",1428,0.13,0.24,-0.34,0.12,0.6,0.12,0,"Phylogenetic+Areal"
"9178",1429,0.07,0.24,-0.39,0.07,0.53,0.06,0,"Phylogenetic+Areal"
"9179",1430,0.13,0.24,-0.33,0.13,0.61,0.13,0,"Phylogenetic+Areal"
"9180",1431,0.12,0.24,-0.34,0.12,0.59,0.12,0,"Phylogenetic+Areal"
"9181",1432,0.12,0.23,-0.34,0.12,0.58,0.11,0,"Phylogenetic+Areal"
"9182",1433,0.11,0.23,-0.34,0.11,0.57,0.11,0,"Phylogenetic+Areal"
"9183",1434,0.19,0.23,-0.26,0.19,0.66,0.18,0,"Phylogenetic+Areal"
"9184",1435,0.2,0.24,-0.25,0.2,0.67,0.2,0,"Phylogenetic+Areal"
"9185",1436,0.17,0.24,-0.29,0.17,0.64,0.16,0,"Phylogenetic+Areal"
"9186",1437,0.14,0.23,-0.31,0.13,0.59,0.13,0,"Phylogenetic+Areal"
"9187",1438,0.13,0.23,-0.31,0.13,0.59,0.13,0,"Phylogenetic+Areal"
"9188",1439,0.13,0.23,-0.32,0.13,0.59,0.12,0,"Phylogenetic+Areal"
"9189",1440,0.11,0.23,-0.34,0.1,0.56,0.1,0,"Phylogenetic+Areal"
